instance;exp_time;best_objective;solution;training_objectives
1;1.030977487564087;9.733433307760324;[[94, 96, 61, 76, 24, 50, 98, 49, 30, 34, 10], [12, 73, 78, 38, 48, 6, 5, 89, 77, 97, 87, 23, 3], [43, 26, 19, 32, 90, 91, 39, 99, 63], [85, 69, 66, 9, 44, 45, 22, 7, 75, 4], [62, 59, 17, 80, 13, 83, 47, 74, 71, 79, 21], [57, 29, 86, 41, 82, 55, 95, 65], [68, 28, 11, 54, 53, 100, 67, 84], [60, 27, 42, 40, 72, 33, 70, 51], [52, 56, 16, 37, 64, 20, 8, 1, 93, 14, 15, 25, 35], [18, 31, 81, 58, 92, 2, 36, 88, 46]];[12.530750639724342, 12.530750639724342, 12.530750639724342, 12.21761107684214, 11.8187827583807, 11.8187827583807, 11.574088900104737, 11.574088900104737, 11.574088900104737, 11.574088900104737, 11.574088900104737, 11.56944615604587, 11.452983771672294, 11.452983771672294, 11.452983771672294, 11.40166780191477, 11.40166780191477, 11.40166780191477, 11.40166780191477, 11.40166780191477, 11.40166780191477, 11.40166780191477, 11.210044006873472, 11.210044006873472, 11.210044006873472, 11.210044006873472, 11.210044006873472, 10.93915759627154, 10.689225668452062, 10.689225668452062, 10.689225668452062, 10.689225668452062, 10.501010062046536, 10.501010062046536, 10.501010062046536, 10.501010062046536, 10.501010062046536, 10.501010062046536, 10.501010062046536, 10.287938611485696, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.245676055094876, 10.167201265879163, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 10.066536812271297, 9.922474816872954, 9.922474816872954, 9.922474816872954, 9.733433307760324]
2;1.0113193988800049;8.183201609715445;[[50, 95, 98, 89, 33, 72, 94, 75], [26, 2, 57, 80, 56, 54, 69, 1, 90, 18, 79], [63, 51, 73, 44, 67, 53, 27, 19, 47], [74, 31, 64, 23, 60, 13, 87, 35, 93], [96, 45, 32, 52, 49, 3, 42], [41, 43, 20, 25, 59, 66, 68, 14, 58, 86, 92, 83, 22], [6, 24, 10, 55, 85, 21, 5, 37, 4, 11, 100, 76, 48], [9, 12, 77, 39, 88, 71, 38, 99], [70, 62, 78, 46, 16, 30, 15, 28, 84, 8, 29], [34, 7, 82, 81, 65, 97, 91, 61, 40, 36, 17]];[13.352608274366617, 12.106231629134179, 12.106231629134179, 12.106231629134179, 12.106231629134179, 11.218779989472607, 11.218779989472607, 11.218779989472607, 11.218779989472607, 10.786830018456579, 10.786830018456579, 10.786830018456579, 10.521202678926581, 10.521202678926581, 10.521202678926581, 10.521202678926581, 10.521202678926581, 10.521202678926581, 10.268431812684643, 10.268431812684643, 9.976458461550951, 9.976458461550951, 9.976458461550951, 9.976458461550951, 9.976458461550951, 9.725827706516114, 9.725827706516114, 9.725827706516114, 9.190221460403189, 9.190221460403189, 9.190221460403189, 9.121671488843587, 9.121671488843587, 9.121671488843587, 9.121671488843587, 9.121671488843587, 8.988658345733961, 8.988658345733961, 8.988658345733961, 8.988658345733961, 8.988658345733961, 8.988658345733961, 8.988658345733961, 8.779668720111555, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.599209645004498, 8.327394784760257, 8.327394784760257, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445, 8.183201609715445]
3;0.9516370296478271;8.496735173620594;[[13, 97, 64, 71, 85, 91, 40, 44, 37, 2], [28, 3, 22, 58, 26, 20, 19, 69, 48], [25, 7, 42, 9, 65, 30, 88, 67, 60], [74, 12, 24, 14, 11, 53, 73, 6, 39, 55, 94, 61], [10, 54, 51, 32, 96, 57, 36, 82, 47, 35, 27, 18], [81, 16, 93, 34, 56, 77, 17, 92, 5], [49, 52, 70, 31, 66, 23, 43, 62, 45, 98], [84, 41, 4, 80, 76, 38, 79, 90, 68, 33, 59], [21, 15, 8, 89, 87, 72, 63, 50, 83], [86, 1, 100, 29, 95, 99, 75, 46, 78]];[12.379681325988884, 11.10927173773969, 10.24601369398749, 10.24601369398749, 10.24601369398749, 10.24601369398749, 10.24601369398749, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 10.195716162596646, 9.97354616566846, 9.97354616566846, 9.97354616566846, 9.97354616566846, 9.97354616566846, 9.97354616566846, 9.562873122515025, 9.498300892457975, 9.498300892457975, 9.497719148408752, 9.497719148408752, 9.497719148408752, 9.497719148408752, 9.497719148408752, 9.497719148408752, 9.107552603534883, 9.107552603534883, 9.107552603534883, 9.107552603534883, 8.813870298233114, 8.813870298233114, 8.813870298233114, 8.813870298233114, 8.716945348324005, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594, 8.496735173620594]
4;0.9161560535430908;9.626389564039329;[[40, 69, 36, 25, 87, 27, 92, 80], [3, 62, 99, 30, 83, 26, 15, 55, 38, 96], [8, 89, 41, 56, 53, 9, 16, 39, 22, 23], [28, 72, 32, 19, 52, 49, 71, 13, 91], [76, 50, 86, 46, 44, 58, 68, 21, 43], [79, 57, 1, 59, 12, 66, 81, 63], [94, 11, 7, 60, 88, 33, 85, 31, 82, 34, 93, 14, 61], [4, 20, 75, 73, 65, 70, 64, 97, 10], [77, 51, 90, 42, 35, 78, 45, 37, 6], [100, 74, 98, 47, 17, 54, 84], [67, 2, 48, 29, 95, 18, 24, 5]];[14.630394258259784, 13.852994647259036, 13.852994647259036, 13.852994647259036, 13.528696660760742, 13.175222115348653, 13.175222115348653, 13.175222115348653, 13.175222115348653, 13.175222115348653, 12.92791803159289, 12.92791803159289, 12.92791803159289, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.779300797097969, 12.656254319069136, 12.656254319069136, 12.656254319069136, 12.656254319069136, 12.656254319069136, 11.719175286819693, 11.719175286819693, 11.719175286819693, 11.719175286819693, 11.719175286819693, 11.342063500651246, 11.342063500651246, 11.342063500651246, 11.213410856152088, 11.182196880798873, 11.182196880798873, 11.182196880798873, 11.182196880798873, 11.182196880798873, 11.182196880798873, 10.782317113838435, 10.782317113838435, 10.734210402882788, 10.734210402882788, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.495404085087623, 10.169041702762444, 10.169041702762444, 10.169041702762444, 10.169041702762444, 10.006415186935488, 10.006415186935488, 9.747954756347209, 9.746658390530786, 9.746658390530786, 9.746658390530786, 9.746658390530786, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329, 9.626389564039329]
5;0.9855945110321044;12.271824190840812;[[10, 73, 61, 11, 3, 70, 81, 72], [26, 29, 7, 59, 5, 43, 49, 19, 4, 51, 75], [69, 48, 71, 31, 9, 98, 34, 38, 83], [12, 52, 94, 39, 35, 92, 47, 1], [82, 15, 42, 100, 74, 46, 33, 8, 88, 63], [62, 53, 20, 23, 99, 28, 24, 66, 40], [76, 32, 79, 41, 16, 55, 64, 90, 97], [85, 18, 78, 96, 89, 50, 77, 27], [87, 93, 14, 56, 45, 86, 67, 6, 57, 65], [25, 30, 68, 22, 91, 17, 60, 2, 36], [54, 37, 44, 84, 80, 21, 58, 13, 95]];[19.236178537568247, 18.36540060622675, 18.26077101510434, 18.26077101510434, 18.15952589742325, 17.6683378656451, 16.831695321167352, 16.831695321167352, 16.333258175355827, 15.898104283000718, 15.898104283000718, 14.976277688586132, 14.976277688586132, 14.976277688586132, 14.734803803808562, 14.734803803808562, 14.734803803808562, 14.734803803808562, 14.734803803808562, 14.734803803808562, 13.9710463633644, 13.9710463633644, 13.9710463633644, 13.9710463633644, 13.522276044570424, 13.522276044570424, 13.522276044570424, 13.522276044570424, 13.522276044570424, 13.522276044570424, 13.522276044570424, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.45619013667237, 13.348803134291014, 13.348803134291014, 13.348803134291014, 13.348803134291014, 13.348803134291014, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.323374059496043, 13.078286605778175, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.678232685374098, 12.595728467127705, 12.595728467127705, 12.595728467127705, 12.337160605063888, 12.337160605063888, 12.337160605063888, 12.337160605063888, 12.337160605063888, 12.271824190840812, 12.271824190840812, 12.271824190840812, 12.271824190840812]
6;1.927107572555542;9.54450024586092;[[60, 36, 12, 73, 37, 77, 72, 42, 87, 81, 24, 92, 35], [99, 53, 75, 29, 20, 55, 89, 23, 62, 40, 65, 50], [66, 83, 78, 80, 32, 28, 45, 88, 7, 82, 71, 79], [49, 39, 67, 11, 30, 95, 47, 5, 94], [2, 14, 58, 27, 22, 56, 69, 54, 19, 57], [4, 21, 3, 85, 97, 74, 76, 13, 48], [34, 93, 84, 70, 17, 63, 26, 100, 68, 41], [46, 38, 31, 64, 86, 18, 51, 91, 61, 98, 6], [59, 25, 16, 43, 90, 52, 1], [96, 44, 15, 8, 10, 33, 9]];[11.266025230541052, 11.266025230541052, 11.266025230541052, 11.266025230541052, 11.189098955997398, 11.189098955997398, 11.189098955997398, 11.165887686612288, 10.55632048812276, 10.55632048812276, 10.55632048812276, 10.455175692190151, 10.455175692190151, 10.455175692190151, 10.455175692190151, 10.455175692190151, 10.455175692190151, 10.455175692190151, 10.455175692190151, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.949971060273686, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.549655011687584, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092, 9.54450024586092]
7;0.721304178237915;9.544851941510895;[[52, 51, 58, 96, 95, 53, 80, 27, 83, 89, 84, 60, 46], [69, 56, 45, 75, 66, 34, 43, 35, 40, 28, 41], [87, 22, 82, 77, 68, 54, 62, 20, 8, 47, 15, 98], [37, 48, 76, 4, 19, 79, 17, 9, 10, 94], [21, 65, 36, 99, 11, 38, 23, 63, 50, 16, 31, 91, 61], [86, 72, 97, 73, 3, 18, 24, 88], [42, 6, 93, 59, 12, 30, 71, 25], [33, 81, 55, 13, 26, 74, 2, 57, 44], [1, 67, 78, 5, 92, 90, 32, 14], [39, 64, 49, 85, 29, 100, 7, 70]];[12.56502309746028, 12.56502309746028, 12.56502309746028, 12.56502309746028, 12.54480289902305, 12.54480289902305, 12.226828064219006, 12.226828064219006, 12.226828064219006, 12.226828064219006, 12.226828064219006, 12.107620095315049, 12.107620095315049, 12.107620095315049, 12.107620095315049, 12.107620095315049, 11.746433058096542, 11.746433058096542, 11.746433058096542, 11.746433058096542, 11.746433058096542, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.571116879312855, 11.523163809998673, 11.523163809998673, 11.523163809998673, 11.523163809998673, 11.523163809998673, 11.523163809998673, 11.341604100532223, 11.341604100532223, 11.341604100532223, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 11.150447510861532, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.961721719518431, 10.858949266285036, 10.858949266285036, 10.858949266285036, 10.858949266285036, 10.858949266285036, 10.858949266285036, 10.858949266285036, 10.18362633698746, 10.18362633698746, 10.18362633698746, 10.18362633698746, 10.18362633698746, 10.18362633698746, 10.18362633698746, 10.18362633698746, 9.851177516131317, 9.851177516131317, 9.851177516131317, 9.851177516131317, 9.851177516131317, 9.851177516131317, 9.851177516131317, 9.69054968566518, 9.69054968566518, 9.599787836524749, 9.599787836524749, 9.599787836524749, 9.599787836524749, 9.599787836524749, 9.544851941510897, 9.544851941510897, 9.544851941510897, 9.544851941510897]
8;1.0871360301971436;11.67364603815035;[[77, 61, 4, 91, 10, 25, 60, 67, 79, 32, 42], [28, 98, 94, 92, 21, 86, 19, 90, 70], [44, 12, 40, 46, 85, 53, 88], [93, 24, 35, 84, 17, 26, 81, 97, 62, 1, 20, 6, 72, 37, 47], [16, 100, 23, 75, 64, 30, 80, 18, 13, 14], [69, 3, 49, 57, 58, 2, 43], [74, 63, 50, 15, 87, 29, 22, 73, 55, 39], [76, 36, 5, 38, 9, 99, 34, 52], [71, 65, 31, 96, 27, 82, 78], [11, 8, 51, 45, 7, 56, 89, 95, 41], [33, 54, 48, 68, 83, 59, 66]];[14.587578563711395, 14.587578563711395, 14.234831630039178, 14.234831630039178, 14.234831630039178, 14.234831630039178, 13.752423450529903, 13.49513493777723, 13.49513493777723, 13.49513493777723, 13.218367140684231, 13.218367140684231, 13.218367140684231, 13.218367140684231, 13.121985373231452, 12.938637331325287, 12.881897576958824, 12.695177651493069, 12.695177651493069, 12.695177651493069, 12.575245356152717, 12.575245356152717, 12.575245356152717, 12.50368814250189, 12.436956059679177, 12.436956059679177, 12.43412095503465, 12.43316307078039, 12.43316307078039, 12.432377735038495, 12.432377735038495, 12.374996407098866, 12.374996407098866, 12.374996407098866, 12.374996407098866, 12.20112576546711, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.10244555031805, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.07930156496168, 12.03142148132129, 12.03142148132129, 12.03142148132129, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 12.019108412136779, 11.736015391565688, 11.736015391565688, 11.736015391565688, 11.736015391565688, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035, 11.67364603815035]
9;1.1830692291259766;12.131489250078989;[[40, 99, 37, 77, 78, 30, 15, 57, 8, 86, 7], [63, 92, 75, 14, 71, 55, 23, 54], [28, 22, 13, 41, 93, 20, 88, 66, 4], [97, 35, 27, 26, 85, 91, 50, 65, 1, 90], [58, 79, 72, 49, 9, 33, 32, 11, 39, 82, 51, 73, 98, 36], [69, 17, 62, 81, 10, 56, 45, 100], [83, 53, 60, 52, 70, 61, 2, 74, 43, 31], [21, 5, 64, 48, 6, 89, 12, 47, 3], [87, 96, 67, 94, 25, 24, 68, 18, 59, 46, 44, 29, 80], [95, 16, 42, 76, 19, 34, 38, 84]];[17.92816384095108, 17.065326604044845, 17.065326604044845, 17.065326604044845, 17.065326604044845, 16.94921534154619, 16.894262287409813, 16.409923549880535, 16.409923549880535, 16.409923549880535, 16.409923549880535, 16.319412252192123, 16.319412252192123, 16.319412252192123, 16.319412252192123, 16.319412252192123, 16.319412252192123, 16.319412252192123, 16.06146396531081, 16.06146396531081, 15.374960240191877, 15.267632618940786, 15.267632618940786, 15.267632618940786, 14.995306221029388, 14.890064711771284, 14.890064711771284, 14.890064711771284, 14.88304926659736, 13.9519701438846, 13.9519701438846, 13.9519701438846, 13.9519701438846, 13.9519701438846, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.48730064518677, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 13.125272570572843, 12.948692598402832, 12.948692598402832, 12.948692598402832, 12.948692598402832, 12.948692598402832, 12.80880191746494, 12.80880191746494, 12.80880191746494, 12.80880191746494, 12.80880191746494, 12.773526146905022, 12.773526146905022, 12.773526146905022, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.517269489274371, 12.392691462087203, 12.16478820094618, 12.16478820094618, 12.16478820094618, 12.131489250078989, 12.131489250078989, 12.131489250078989, 12.131489250078989, 12.131489250078989, 12.131489250078989]
10;0.8854541778564453;13.956748650253411;[[75, 89, 40, 30, 53, 33, 27, 14, 73, 50, 4, 74, 42], [99, 22, 55, 47, 87, 84, 80, 35, 70], [8, 52, 17, 19, 5, 83, 93, 60], [78, 48, 69, 77, 88, 12, 32, 16, 57, 15], [76, 21, 62, 36, 9, 28, 66, 39, 71, 97, 56], [79, 92, 91, 11, 18, 38, 58, 64, 85, 23], [100, 95, 44, 94, 7, 98, 46], [34, 45, 2, 65, 1, 25, 86], [90, 13, 72, 31, 20], [26, 63, 51, 54, 6, 67, 81, 59, 29, 61], [68, 49, 41, 37, 24, 10, 96, 43, 3, 82]];[19.996611768658518, 19.04125619039266, 19.04125619039266, 19.04125619039266, 18.30684075577856, 18.30684075577856, 17.857201451378792, 17.857201451378792, 16.976321229164434, 16.976321229164434, 16.872065854964973, 16.872065854964973, 16.872065854964973, 16.789937392879892, 16.789937392879892, 16.56858608056985, 15.975702120348346, 15.975702120348346, 15.975702120348346, 15.975702120348346, 15.975702120348346, 15.975702120348346, 15.975702120348346, 15.853130668637533, 15.853130668637533, 15.853130668637533, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.48111260834009, 15.197791699107263, 14.920845577901641, 14.920845577901641, 14.920845577901641, 14.920845577901641, 14.920845577901641, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.754522476647754, 14.634916240108787, 14.634916240108787, 14.634916240108787, 14.634916240108787, 14.634916240108787, 14.634916240108787, 14.634916240108787, 14.49386326701308, 14.49386326701308, 14.49386326701308, 14.49386326701308, 14.49386326701308, 14.49386326701308, 14.49386326701308, 14.243931630213488, 14.243931630213488, 14.243931630213488, 14.243931630213488, 14.243931630213488, 14.243931630213488, 14.243931630213488, 14.243931630213488, 13.956748650253413, 13.956748650253413, 13.956748650253413, 13.956748650253413, 13.956748650253413]
11;1.1649179458618164;11.70138313465579;[[70, 92, 11, 49, 37, 74, 63, 65, 29, 75, 12, 20], [96, 69, 23, 3, 32, 86, 61, 46, 51], [39, 2, 67, 9, 33, 18, 55, 100, 88], [90, 45, 25, 34, 22, 26, 99], [50, 5, 1, 77, 30, 82, 95, 15, 8, 44], [81, 38, 57, 41, 28, 85, 78, 21, 10, 62, 42, 16, 47], [4, 52, 98, 64, 79, 59, 87], [40, 94, 71, 31, 54, 36, 76, 27, 93, 43, 6], [19, 72, 48, 7, 56, 53, 97], [68, 24, 73, 60, 91, 35, 13, 83], [14, 66, 80, 89, 58, 84, 17]];[15.533773114651014, 14.895533151508944, 13.728331251168564, 12.868038375161214, 12.63123744286447, 12.63123744286447, 12.63123744286447, 12.63123744286447, 12.63123744286447, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.602232014945482, 12.53298918548666, 12.53298918548666, 12.53298918548666, 12.53298918548666, 12.53298918548666, 12.53298918548666, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.514615237637619, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.416122104389471, 12.25962846662012, 12.25962846662012, 12.217382227738623, 12.217382227738623, 12.217382227738623, 12.202965303613363, 12.202965303613363, 12.202965303613363, 12.202965303613363, 12.172514094238103, 12.172514094238103, 12.172514094238103, 12.172514094238103, 12.172514094238103, 12.075212729483594, 12.075212729483594, 12.075212729483594, 12.075212729483594, 12.075212729483594, 11.860089633508977, 11.860089633508977, 11.860089633508977, 11.860089633508977, 11.860089633508977, 11.860089633508977, 11.860089633508977, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579, 11.70138313465579]
